Geo_FIPS,Geo_GEOID,Geo_NAME,housingunits,occupied,vacant,vacant_rental,vacant_sale,vacant_other,med_rent,med_rir,vacrate
29860,31000US29860,"Laurel, MS Micro Area",36743,31275,5468,850,264,4354,628,28.8999996185303,0.148817461829464
29900,31000US29900,"Laurinburg, NC Micro Area",15184,12931,2253,236,214,1803,607,37.2000007629395,0.148379873551106
29940,31000US29940,"Lawrence, KS Metro Area",47444,43834,3610,1291,452,1867,860,32.7999992370605,0.076089705758368
29980,31000US29980,"Lawrenceburg, TN Micro Area",18165,15932,2233,129,186,1918,563,30.3999996185303,0.122928709055877
30020,31000US30020,"Lawton, OK Metro Area",54333,46524,7809,2363,765,4681,767,27.5,0.143724808127657
30060,31000US30060,"Lebanon, MO Micro Area",15773,13745,2028,417,257,1354,601,30.7000007629395,0.128574145692005
30140,31000US30140,"Lebanon, PA Metro Area",55843,51793,4050,451,468,3131,761,27.6000003814697,0.072524756907759
30220,31000US30220,"Levelland, TX Micro Area",9297,8122,1175,181,90,904,671,25.2999992370605,0.126384855329676
30260,31000US30260,"Lewisburg, PA Micro Area",17027,15058,1969,212,36,1721,715,28.6000003814697,0.115639866095026
30280,31000US30280,"Lewisburg, TN Micro Area",13188,11724,1464,236,198,1030,643,29.5,0.111010009099181
30300,31000US30300,"Lewiston, ID-WA Metro Area",27289,25564,1725,268,152,1305,673,27.8999996185303,0.063212283337609
30340,31000US30340,"Lewiston-Auburn, ME Metro Area",49187,44391,4796,925,637,3234,706,29.7999992370605,0.097505438428853
30380,31000US30380,"Lewistown, PA Micro Area",21539,18822,2717,276,144,2297,621,27.1000003814697,0.126143274989554
30420,31000US30420,"Lexington, NE Micro Area",11365,9480,1885,194,147,1544,646,23.2999992370605,0.165860096788385
30460,31000US30460,"Lexington-Fayette, KY Metro Area",212020,192393,19627,4553,2392,12682,749,30,0.092571455523064
30580,31000US30580,"Liberal, KS Micro Area",8096,7442,654,113,5,536,661,23.3999996185303,0.080780632411067
30620,31000US30620,"Lima, OH Metro Area",44930,40191,4739,985,418,3336,652,32.2000007629395,0.105475183618963
30660,31000US30660,"Lincoln, IL Micro Area",11898,10908,990,155,246,589,610,27.2000007629395,0.08320726172466
30700,31000US30700,"Lincoln, NE Metro Area",129677,122757,6920,2412,1013,3495,725,29.2999992370605,0.053363356647671
30780,31000US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",313270,274285,38985,14653,6369,17963,765,29.2000007629395,0.124445366616657
30820,31000US30820,"Lock Haven, PA Micro Area",19045,14947,4098,235,83,3780,675,28.6000003814697,0.215174586505645
30860,31000US30860,"Logan, UT-ID Metro Area",42805,39746,3059,473,327,2259,678,29,0.071463614063778
30880,31000US30880,"Logan, WV Micro Area",16732,14444,2288,1170,267,851,555,28,0.136743963662443
30900,31000US30900,"Logansport, IN Micro Area",16399,14759,1640,255,238,1147,629,29.1000003814697,0.100006097932801
30940,31000US30940,"London, KY Micro Area",55056,48639,6417,1004,764,4649,566,30.1000003814697,0.116554054054054
30980,31000US30980,"Longview, TX Metro Area",88328,77524,10804,2283,740,7781,744,29,0.122316819128702
31020,31000US31020,"Longview, WA Metro Area",43451,39765,3686,718,535,2433,758,35.7000007629395,0.084831189155601
31060,31000US31060,"Los Alamos, NM Micro Area",8329,7495,834,323,51,460,974,21.1000003814697,0.100132068675711
31080,31000US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",4520541,4244676,275865,92565,28271,155029,1284,35.0999984741211,0.061024775574428
31140,31000US31140,"Louisville/Jefferson County, KY-IN Metro Area",543855,491885,51970,13495,7836,30639,735,28.8999996185303,0.095558558807035
31180,31000US31180,"Lubbock, TX Metro Area",123581,111251,12330,3666,899,7765,801,33.0999984741211,0.099772618768257
31220,31000US31220,"Ludington, MI Micro Area",17259,12133,5126,134,285,4707,672,30.1000003814697,0.297004461440408
31260,31000US31260,"Lufkin, TX Micro Area",35947,30840,5107,789,359,3959,750,30.7999992370605,0.142070270119899
31300,31000US31300,"Lumberton, NC Micro Area",52526,45446,7080,1159,563,5358,601,31.7999992370605,0.13479038952138
31340,31000US31340,"Lynchburg, VA Metro Area",113464,98815,14649,1704,1409,11536,741,31.8999996185303,0.12910702954241
31380,31000US31380,"Macomb, IL Micro Area",14407,12553,1854,342,78,1434,656,42.4000015258789,0.128687443603804
31420,31000US31420,"Macon, GA Metro Area",101904,84303,17601,4553,1540,11508,743,35.7000007629395,0.172721384832784
31460,31000US31460,"Madera, CA Metro Area",49499,42723,6776,902,657,5217,937,32.5999984741211,0.136891654376856
31500,31000US31500,"Madison, IN Micro Area",14315,12746,1569,270,232,1067,679,28.7999992370605,0.109605309116312
31540,31000US31540,"Madison, WI Metro Area",271435,255724,15711,3709,2705,9297,892,29.7999992370605,0.057881260706983
31580,31000US31580,"Madisonville, KY Micro Area",21237,18533,2704,377,348,1979,597,26.6000003814697,0.127324951735179
31620,31000US31620,"Magnolia, AR Micro Area",11573,9509,2064,289,262,1513,604,31.8999996185303,0.178346150522769
31660,31000US31660,"Malone, NY Micro Area",25292,19131,6161,288,196,5677,655,30.5,0.243594812588961
31680,31000US31680,"Malvern, AR Micro Area",14298,12027,2271,144,41,2086,677,29.3999996185303,0.158833403273185
31700,31000US31700,"Manchester-Nashua, NH Metro Area",166754,154236,12518,3236,1192,8090,1067,29.7999992370605,0.075068664020054
31740,31000US31740,"Manhattan, KS Metro Area",37925,34271,3654,1475,369,1810,863,31.7999992370605,0.096348055372446
31820,31000US31820,"Manitowoc, WI Micro Area",37180,33917,3263,988,393,1882,604,26.1000003814697,0.087762237762238
31860,31000US31860,"Mankato-North Mankato, MN Metro Area",39652,37129,2523,691,195,1637,736,31.1000003814697,0.063628568546353
31900,31000US31900,"Mansfield, OH Metro Area",54421,48211,6210,878,545,4787,625,27.8999996185303,0.114110361808861
31930,31000US31930,"Marietta, OH Micro Area",28197,24923,3274,568,297,2409,592,29.1000003814697,0.116111643082597
31940,31000US31940,"Marinette, WI-MI Micro Area",44564,29087,15477,148,592,14737,565,28.7000007629395,0.347298267659995
31980,31000US31980,"Marion, IN Micro Area",30336,26829,3507,530,751,2226,628,28.2999992370605,0.115605221518987
32000,31000US32000,"Marion, NC Micro Area",20862,17142,3720,441,113,3166,575,27.5,0.178314639056658
32020,31000US32020,"Marion, OH Micro Area",27797,24586,3211,444,526,2241,702,31.2000007629395,0.115516062884484
32100,31000US32100,"Marquette, MI Micro Area",34431,26693,7738,615,272,6851,618,31.5,0.224739333739944
32140,31000US32140,"Marshall, MN Micro Area",11122,10076,1046,245,244,557,609,24.8999996185303,0.094047833123539
32180,31000US32180,"Marshall, MO Micro Area",10099,8865,1234,89,301,844,586,27.2999992370605,0.122190315872859
32220,31000US32220,"Marshall, TX Micro Area",27873,23544,4329,417,260,3652,690,24.2000007629395,0.155311591863093
32260,31000US32260,"Marshalltown, IA Micro Area",16779,15354,1425,196,364,865,654,24.2999992370605,0.084927588056499
32280,31000US32280,"Martin, TN Micro Area",15512,13654,1858,214,146,1498,567,30.7999992370605,0.119778236204229
32300,31000US32300,"Martinsville, VA Micro Area",33370,28446,4924,901,345,3678,591,29.5,0.147557686544801
32340,31000US32340,"Maryville, MO Micro Area",9565,8636,929,131,20,778,602,33.5,0.097124934657606
32380,31000US32380,"Mason City, IA Micro Area",25719,23058,2661,255,262,2144,604,26.6000003814697,0.103464364866441
32420,31000US32420,"Mayag�ez, PR Metro Area",48435,36970,11465,2024,1090,8351,395,33,0.236708991431816
32460,31000US32460,"Mayfield, KY Micro Area",16766,14284,2482,191,388,1903,577,32.4000015258789,0.148037695335799
32500,31000US32500,"Maysville, KY Micro Area",8117,6636,1481,328,216,937,555,27.2999992370605,0.182456572625354
32540,31000US32540,"McAlester, OK Micro Area",22768,18477,4291,460,405,3426,661,28.7999992370605,0.188466268446943
32580,31000US32580,"McAllen-Edinburg-Mission, TX Metro Area",254961,221150,33811,4578,2782,26451,658,33.0999984741211,0.132612438765144
32620,31000US32620,"McComb, MS Micro Area",24531,19882,4649,403,408,3838,631,34.0999984741211,0.189515307162366
32660,31000US32660,"McMinnville, TN Micro Area",17813,15440,2373,769,204,1400,558,28.3999996185303,0.133217313198226
32700,31000US32700,"McPherson, KS Micro Area",12777,11726,1051,159,209,683,632,23.1000003814697,0.082257180871879
32740,31000US32740,"Meadville, PA Micro Area",44581,34713,9868,589,644,8635,611,28,0.2213499024248
32780,31000US32780,"Medford, OR Metro Area",91308,82977,8331,1540,1020,5771,885,35.9000015258789,0.091240636088842
32820,31000US32820,"Memphis, TN-MS-AR Metro Area",559091,489161,69930,23834,6915,39181,850,33.5999984741211,0.125078028442597
32860,31000US32860,"Menomonie, WI Micro Area",18014,16460,1554,252,209,1093,732,27.7999992370605,0.086266237370934
32900,31000US32900,"Merced, CA Metro Area",83903,76516,7387,2537,949,3901,870,33.0999984741211,0.088042143904271
32940,31000US32940,"Meridian, MS Micro Area",47420,39777,7643,1821,493,5329,653,29.6000003814697,0.1611767186841
32980,31000US32980,"Merrill, WI Micro Area",16839,12483,4356,142,247,3967,614,24.5,0.258685195082843
33020,31000US33020,"Mexico, MO Micro Area",10827,9381,1446,232,133,1081,616,24.5,0.133555001385425
33060,31000US33060,"Miami, OK Micro Area",14057,11988,2069,260,266,1543,619,29.7999992370605,0.147186455146902
33100,31000US33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",2475877,2030848,445029,69283,34859,340887,1136,37.7999992370605,0.179746005152922
33140,31000US33140,"Michigan City-La Porte, IN Metro Area",48615,42756,5859,964,660,4235,698,31.1000003814697,0.120518358531318
33180,31000US33180,"Middlesborough, KY Micro Area",13137,11181,1956,123,124,1709,486,33.7000007629395,0.14889244119662
33220,31000US33220,"Midland, MI Metro Area",36095,33709,2386,236,296,1854,729,30.2000007629395,0.066103338412523
33260,31000US33260,"Midland, TX Metro Area",57570,53172,4398,1340,484,2574,1027,26.7000007629395,0.076393955184992
33300,31000US33300,"Milledgeville, GA Micro Area",25517,18981,6536,890,311,5335,703,39.9000015258789,0.25614296351452
33340,31000US33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",670949,622201,48748,10024,5425,33299,822,31.2000007629395,0.072655298688872
33420,31000US33420,"Mineral Wells, TX Micro Area",15270,10413,4857,625,241,3991,699,29.8999996185303,0.318074656188605
33460,31000US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",1400446,1323355,77091,16775,12175,48141,916,29.7000007629395,0.055047463450929
33500,31000US33500,"Minot, ND Micro Area",33355,29150,4205,840,471,2894,807,26.2000007629395,0.126068055763754
33540,31000US33540,"Missoula, MT Metro Area",50740,45961,4779,849,404,3526,769,32.5,0.094186046511628
33580,31000US33580,"Mitchell, SD Micro Area",10166,9550,616,15,39,562,597,24.5,0.06059413732048
33620,31000US33620,"Moberly, MO Micro Area",10694,8640,2054,20,145,1889,656,27.8999996185303,0.192070319805498
33660,31000US33660,"Mobile, AL Metro Area",180277,154400,25877,7063,2868,15946,773,33.7000007629395,0.143540218663501
33700,31000US33700,"Modesto, CA Metro Area",179898,168090,11808,4062,2180,5566,993,34.9000015258789,0.065637194410166
33740,31000US33740,"Monroe, LA Metro Area",76758,66444,10314,2190,778,7346,682,33.2999992370605,0.134370358789963
33780,31000US33780,"Monroe, MI Metro Area",63189,58328,4861,1307,1547,2007,791,29.7999992370605,0.076927946319771
33860,31000US33860,"Montgomery, AL Metro Area",163130,142351,20779,3806,2265,14708,816,31.2000007629395,0.127376938637896
33940,31000US33940,"Montrose, CO Micro Area",18280,16815,1465,299,400,766,829,31.1000003814697,0.080142231947484
33980,31000US33980,"Morehead City, NC Micro Area",48571,29352,19219,1647,1091,16481,780,28.2999992370605,0.395688785489284
34020,31000US34020,"Morgan City, LA Micro Area",23117,20183,2934,433,179,2322,671,27.1000003814697,0.126919582990873
34060,31000US34060,"Morgantown, WV Metro Area",58994,49467,9527,1015,700,7812,720,31.7000007629395,0.161490999084653
34100,31000US34100,"Morristown, TN Metro Area",50587,44380,6207,923,620,4664,647,30,0.122699507778678
34140,31000US34140,"Moscow, ID Micro Area",16167,15069,1098,160,158,780,655,35.7999992370605,0.067916125440713
34180,31000US34180,"Moses Lake, WA Micro Area",35286,30233,5053,889,431,3733,695,26.1000003814697,0.143201269625347
34220,31000US34220,"Moultrie, GA Micro Area",18308,15893,2415,608,160,1647,582,33.0999984741211,0.131909547738693
34260,31000US34260,"Mountain Home, AR Micro Area",22606,18237,4369,362,458,3549,611,30.7999992370605,0.193267274174998
34300,31000US34300,"Mountain Home, ID Micro Area",12185,9682,2503,626,159,1718,732,26,0.205416495691424
34340,31000US34340,"Mount Airy, NC Micro Area",33580,29380,4200,841,523,2836,615,28.7000007629395,0.125074449076831
34380,31000US34380,"Mount Pleasant, MI Micro Area",28394,24773,3621,556,244,2821,698,42.5,0.127526942311756
34420,31000US34420,"Mount Pleasant, TX Micro Area",12059,10532,1527,327,236,964,627,26.3999996185303,0.126627415208558
34460,31000US34460,"Mount Sterling, KY Micro Area",21006,17053,3953,467,368,3118,616,27.6000003814697,0.188184328287156
34500,31000US34500,"Mount Vernon, IL Micro Area",16879,15289,1590,168,162,1260,588,28.1000003814697,0.094199893358611
34540,31000US34540,"Mount Vernon, OH Micro Area",25333,22642,2691,174,358,2159,691,28.5,0.106225081908972
34580,31000US34580,"Mount Vernon-Anacortes, WA Metro Area",51660,45309,6351,834,799,4718,961,32.9000015258789,0.122938443670151
34620,31000US34620,"Muncie, IN Metro Area",52352,46239,6113,1616,1084,3413,690,36.7000007629395,0.116767267726161
34660,31000US34660,"Murray, KY Micro Area",18146,14854,3292,450,221,2621,541,34.0999984741211,0.181417392262758
34700,31000US34700,"Muscatine, IA Micro Area",17924,16301,1623,563,334,726,736,29.7999992370605,0.090548984601651
34740,31000US34740,"Muskegon, MI Metro Area",73368,64889,8479,1304,1121,6054,669,35.2999992370605,0.115568095082325
34780,31000US34780,"Muskogee, OK Micro Area",30911,26574,4337,781,493,3063,632,31,0.140306039921064
34820,31000US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",268415,164095,104320,25921,4403,73996,838,33.9000015258789,0.388651900974238
34860,31000US34860,"Nacogdoches, TX Micro Area",27718,23708,4010,919,157,2934,719,30.6000003814697,0.144671332707988
34900,31000US34900,"Napa, CA Metro Area",55003,49631,5372,1231,430,3711,1376,32.5,0.097667399960002
34940,31000US34940,"Naples-Immokalee-Marco Island, FL Metro Area",199818,126331,73487,4841,5063,63583,1027,33.4000015258789,0.367769670400064
34980,31000US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",715164,654063,61101,15342,8671,37088,855,30.2999992370605,0.085436347467154
35020,31000US35020,"Natchez, MS-LA Micro Area",24042,19848,4194,211,434,3549,556,32.4000015258789,0.17444472173696
35060,31000US35060,"Natchitoches, LA Micro Area",18681,14598,4083,790,216,3077,623,41.2000007629395,0.218564316685402
35100,31000US35100,"New Bern, NC Metro Area",57974,49188,8786,1328,869,6589,857,30.1000003814697,0.1515506951392
35140,31000US35140,"Newberry, SC Micro Area",17936,14230,3706,328,101,3277,654,29.8999996185303,0.206623550401427
35220,31000US35220,"New Castle, IN Micro Area",21220,18214,3006,975,674,1357,633,28.5,0.141658812441093
35260,31000US35260,"New Castle, PA Micro Area",40887,36616,4271,739,522,3010,625,30.7000007629395,0.104458629882359
35300,31000US35300,"New Haven-Milford, CT Metro Area",362202,327086,35116,10190,3530,21396,1064,34,0.0969514248955
35380,31000US35380,"New Orleans-Metairie, LA Metro Area",550248,470837,79411,19040,7485,52886,921,33.9000015258789,0.144318561812128
35420,31000US35420,"New Philadelphia-Dover, OH Micro Area",40062,36366,3696,647,310,2739,653,29.1000003814697,0.092257001647447
35440,31000US35440,"Newport, OR Micro Area",30656,20672,9984,662,567,8755,825,30.8999996185303,0.325678496868476
35460,31000US35460,"Newport, TN Micro Area",17406,14788,2618,409,91,2118,551,32.5,0.150407905320005
35500,31000US35500,"Newton, IA Micro Area",16156,14658,1498,313,234,951,648,25,0.092720970537262
35580,31000US35580,"New Ulm, MN Micro Area",11512,10749,763,142,135,486,607,27.7000007629395,0.066278665740097
35620,31000US35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",7834578,7105003,729575,164938,66739,497898,1246,32.4000015258789,0.093122437481636
35660,31000US35660,"Niles-Benton Harbor, MI Metro Area",76810,60320,16490,2024,1562,12904,665,32.2999992370605,0.214685587814087
35700,31000US35700,"Nogales, AZ Micro Area",18075,15514,2561,410,485,1666,616,30.1000003814697,0.141687413554633
35740,31000US35740,"Norfolk, NE Micro Area",20897,19269,1628,374,157,1097,604,25.3999996185303,0.077905919509978
35820,31000US35820,"North Platte, NE Micro Area",17232,15542,1690,460,122,1108,628,24.1000003814697,0.098073351903436
35840,31000US35840,"North Port-Sarasota-Bradenton, FL Metro Area",404534,306165,98369,10458,7056,80855,976,32.9000015258789,0.243166210998334
35860,31000US35860,"North Vernon, IN Micro Area",12057,10585,1472,74,174,1224,720,27.2999992370605,0.1220867545824
35900,31000US35900,"North Wilkesboro, NC Micro Area",33021,27355,5666,915,391,4360,586,34.5,0.17158777747494
35940,31000US35940,"Norwalk, OH Micro Area",25150,22507,2643,842,379,1422,622,27.3999996185303,0.105089463220676
35980,31000US35980,"Norwich-New London, CT Metro Area",121096,106882,14214,2239,1896,10079,1024,29.2999992370605,0.117377948074255
36020,31000US36020,"Oak Harbor, WA Micro Area",40458,32820,7638,615,621,6402,1076,29.5,0.188788373127688
36100,31000US36100,"Ocala, FL Metro Area",163731,133137,30594,3762,3682,23150,819,33.5999984741211,0.186855268702933
36140,31000US36140,"Ocean City, NJ Metro Area",98630,41069,57561,3076,2042,52443,1042,34.4000015258789,0.58360539389638
36220,31000US36220,"Odessa, TX Metro Area",54548,50214,4334,957,282,3095,849,25.1000003814697,0.07945295886192
36260,31000US36260,"Ogden-Clearfield, UT Metro Area",208260,195735,12525,2893,1934,7698,833,28.1000003814697,0.060141169691732
36300,31000US36300,"Ogdensburg-Massena, NY Micro Area",52182,41579,10603,418,442,9743,698,31.2000007629395,0.203192671802537
36340,31000US36340,"Oil City, PA Micro Area",27385,22412,4973,279,303,4391,586,28.5,0.181595764104437
36380,31000US36380,"Okeechobee, FL Micro Area",18335,13213,5122,349,252,4521,699,30.6000003814697,0.279356422143442
36420,31000US36420,"Oklahoma City, OK Metro Area",547093,490013,57080,14045,6488,36547,774,29.5,0.104333266921712
36460,31000US36460,"Olean, NY Micro Area",41048,31798,9250,497,401,8352,617,28.7999992370605,0.225345936464627
36500,31000US36500,"Olympia-Tumwater, WA Metro Area",110073,101530,8543,2039,1142,5362,1056,29.3999996185303,0.077612130131822
36540,31000US36540,"Omaha-Council Bluffs, NE-IA Metro Area",368272,340906,27366,9084,3504,14778,807,28.3999996185303,0.074309206238867
36580,31000US36580,"Oneonta, NY Micro Area",30711,23798,6913,559,360,5994,775,35.2000007629395,0.225098498909186
36620,31000US36620,"Ontario, OR-ID Micro Area",20632,18453,2179,385,185,1609,617,33.2999992370605,0.105612640558356
36660,31000US36660,"Opelousas, LA Micro Area",35940,30664,5276,885,323,4068,578,34.7999992370605,0.146800222593211
36700,31000US36700,"Orangeburg, SC Micro Area",42340,33836,8504,1555,470,6479,667,34.2000007629395,0.200850259801606
36740,31000US36740,"Orlando-Kissimmee-Sanford, FL Metro Area",955148,779612,175536,35047,14987,125502,1032,34.7999992370605,0.183778848932312
36780,31000US36780,"Oshkosh-Neenah, WI Metro Area",73761,68484,5277,1443,1121,2713,673,26.7000007629395,0.071541871720828
36820,31000US36820,"Oskaloosa, IA Micro Area",9735,9084,651,188,120,343,582,24.2000007629395,0.066872110939908
36830,31000US36830,"Othello, WA Micro Area",6264,5827,437,23,66,348,669,27.7000007629395,0.069763729246488
36840,31000US36840,"Ottawa, KS Micro Area",11136,9933,1203,214,222,767,725,28.5,0.108028017241379
36860,31000US36860,"Ottawa-Peru, IL Micro Area",68649,60429,8220,1139,1172,5909,672,27.7999992370605,0.119739544640126
36900,31000US36900,"Ottumwa, IA Micro Area",19648,17693,1955,543,246,1166,613,30.6000003814697,0.099501221498371
36940,31000US36940,"Owatonna, MN Micro Area",15387,14339,1048,90,285,673,713,32.2999992370605,0.068109443036329
36980,31000US36980,"Owensboro, KY Metro Area",49968,45111,4857,1120,1003,2734,634,28.7000007629395,0.097202209414025
37020,31000US37020,"Owosso, MI Micro Area",30184,27435,2749,414,322,2013,675,29.3999996185303,0.091074741584946
37060,31000US37060,"Oxford, MS Micro Area",23180,16557,6623,2197,228,4198,799,41.7999992370605,0.28572044866264
37080,31000US37080,"Oxford, NC Micro Area",23025,19983,3042,305,227,2510,752,27.3999996185303,0.132117263843648
37100,31000US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",283047,267829,15218,3708,1576,9934,1494,34.0999984741211,0.053764922433377
37120,31000US37120,"Ozark, AL Micro Area",22793,19470,3323,589,359,2375,621,27.8999996185303,0.145790374237705
37140,31000US37140,"Paducah, KY-IL Micro Area",47048,40409,6639,791,582,5266,606,28.8999996185303,0.141111205577283
37220,31000US37220,"Pahrump, NV Micro Area",22051,17803,4248,339,418,3491,803,31.2999992370605,0.19264432452043
37260,31000US37260,"Palatka, FL Micro Area",36961,27842,9119,499,861,7759,655,34.5999984741211,0.246719515164633
37300,31000US37300,"Palestine, TX Micro Area",20122,16610,3512,279,282,2951,715,30.1000003814697,0.174535334459795
37340,31000US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",271005,221582,49423,8663,4541,36219,904,32.5,0.18236932897917
37420,31000US37420,"Pampa, TX Micro Area",10123,8403,1720,221,206,1293,644,27,0.169910105699891
37460,31000US37460,"Panama City, FL Metro Area",109023,72769,36254,9916,1855,24483,927,32,0.332535336580355
37500,31000US37500,"Paragould, AR Micro Area",18181,16610,1571,110,111,1350,662,29.2000007629395,0.086408888399978
37540,31000US37540,"Paris, TN Micro Area",17030,13317,3713,253,338,3122,609,28,0.218027011156782
37580,31000US37580,"Paris, TX Micro Area",22531,18965,3566,827,290,2449,645,30.2999992370605,0.15827082686077
37620,31000US37620,"Parkersburg-Vienna, WV Metro Area",43450,38325,5125,680,506,3939,611,31,0.11795166858458
37660,31000US37660,"Parsons, KS Micro Area",10068,8495,1573,364,192,1017,579,27.6000003814697,0.156237584425904
37740,31000US37740,"Payson, AZ Micro Area",32925,20824,12101,478,765,10858,735,30.5,0.367532270311314
37780,31000US37780,"Pecos, TX Micro Area",4632,3705,927,41,31,855,616,22.7999992370605,0.200129533678756
37860,31000US37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",203750,169978,33772,8864,2850,22058,913,31.2999992370605,0.165752147239264
37900,31000US37900,"Peoria, IL Metro Area",164900,152051,12849,2978,2166,7705,700,27.6000003814697,0.077919951485749
37940,31000US37940,"Peru, IN Micro Area",15384,13246,2138,366,389,1383,646,26.3999996185303,0.138975559022361
37980,31000US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2440139,2229039,211100,56728,26935,127437,1011,32.5,0.086511465125552
38060,31000US38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",1820165,1550372,269793,62130,33367,174296,953,30.2999992370605,0.148224474154816
38100,31000US38100,"Picayune, MS Micro Area",24282,20615,3667,340,449,2878,790,33.0999984741211,0.151017214397496
38180,31000US38180,"Pierre, SD Micro Area",9921,8974,947,171,106,670,593,22.7999992370605,0.095454087289588
38220,31000US38220,"Pine Bluff, AR Metro Area",42059,35953,6106,926,516,4664,656,31.2000007629395,0.145177013243301
38240,31000US38240,"Pinehurst-Southern Pines, NC Micro Area",44547,36947,7600,930,979,5691,740,29.1000003814697,0.170606325902979
38260,31000US38260,"Pittsburg, KS Micro Area",17843,15364,2479,992,247,1240,683,33.4000015258789,0.138934035756319
38300,31000US38300,"Pittsburgh, PA Metro Area",1103639,989655,113984,15755,11775,86454,722,28.3999996185303,0.103280148671803
38340,31000US38340,"Pittsfield, MA Metro Area",68429,55369,13060,1151,887,11022,754,30.2999992370605,0.190854754563124
38380,31000US38380,"Plainview, TX Micro Area",13533,11644,1889,519,64,1306,596,26.3999996185303,0.139584718835439
38420,31000US38420,"Platteville, WI Micro Area",21695,19472,2223,432,218,1573,662,28.2999992370605,0.102466005992164
38460,31000US38460,"Plattsburgh, NY Micro Area",35909,31976,3933,588,217,3128,736,31.8999996185303,0.10952685956167
38500,31000US38500,"Plymouth, IN Micro Area",19919,17468,2451,252,351,1848,653,27.6000003814697,0.123048345800492
38540,31000US38540,"Pocatello, ID Metro Area",33272,30277,2995,708,381,1906,627,30.3999996185303,0.090015628756913
38580,31000US38580,"Point Pleasant, WV-OH Micro Area",26839,22231,4608,409,177,4022,554,27.1000003814697,0.171690450463877
38620,31000US38620,"Ponca City, OK Micro Area",21655,18272,3383,481,373,2529,621,25.7000007629395,0.156222581389979
38660,31000US38660,"Ponce, PR Metro Area",138351,111021,27330,2790,5457,19083,394,34.5999984741211,0.197541036927814
38700,31000US38700,"Pontiac, IL Micro Area",15851,14515,1336,315,192,829,629,24.5,0.084284903160684
38740,31000US38740,"Poplar Bluff, MO Micro Area",19683,16773,2910,417,320,2173,606,31.2000007629395,0.147843316567596
38780,31000US38780,"Portales, NM Micro Area",8251,7198,1053,190,108,755,697,36.2999992370605,0.127620894437038
38820,31000US38820,"Port Angeles, WA Micro Area",35690,30963,4727,827,523,3377,832,32.5999984741211,0.13244606332306
38840,31000US38840,"Port Clinton, OH Micro Area",27950,17366,10584,195,439,9950,703,28.6000003814697,0.378676207513417
38860,31000US38860,"Portland-South Portland, ME Metro Area",264243,214107,50136,4493,2392,43251,920,31.1000003814697,0.189734448973104
38900,31000US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",933888,878078,55810,13062,9130,33618,968,31.2999992370605,0.059760913514254
38920,31000US38920,"Port Lavaca, TX Micro Area",11535,7873,3662,273,122,3267,742,29.7000007629395,0.317468573905505
38940,31000US38940,"Port St. Lucie, FL Metro Area",215521,167932,47589,4905,3422,39262,977,36.9000015258789,0.220809109089137
39020,31000US39020,"Portsmouth, OH Micro Area",34100,29558,4542,470,385,3687,550,31.8999996185303,0.133196480938416
39060,31000US39060,"Pottsville, PA Micro Area",69232,59122,10110,946,848,8316,627,27,0.146030737231338
39140,31000US39140,"Prescott, AZ Metro Area",111291,91508,19783,1784,2649,15350,850,32.5,0.177759207842503
39220,31000US39220,"Price, UT Micro Area",9586,7834,1752,361,190,1201,594,26.2999992370605,0.182766534529522
39260,31000US39260,"Prineville, OR Micro Area",10259,8977,1282,80,188,1014,724,33.4000015258789,0.124963446729701
39300,31000US39300,"Providence-Warwick, RI-MA Metro Area",693661,620570,73091,16364,6596,50131,885,30.6000003814697,0.105369914122316
39340,31000US39340,"Provo-Orem, UT Metro Area",156076,148535,7541,1481,1418,4642,880,30.7999992370605,0.048316204925805
39380,31000US39380,"Pueblo, CO Metro Area",69784,62829,6955,1718,1013,4224,761,33.2000007629395,0.099664679582712
39420,31000US39420,"Pullman, WA Micro Area",19548,17174,2374,954,159,1261,695,46.0999984741211,0.121444649068958
39460,31000US39460,"Punta Gorda, FL Metro Area",100959,70948,30011,2560,2482,24969,900,33.5,0.297259283471508
39500,31000US39500,"Quincy, IL-MO Micro Area",34411,30708,3703,427,390,2886,580,28.7999992370605,0.107610938362733
39540,31000US39540,"Racine, WI Metro Area",82223,75078,7145,1738,651,4756,783,30.2999992370605,0.086897826642181
39580,31000US39580,"Raleigh, NC Metro Area",480522,440375,40147,11349,5948,22850,912,29,0.083548724095879
39660,31000US39660,"Rapid City, SD Metro Area",61759,55079,6680,1082,728,4870,779,28.6000003814697,0.108162373095419
